Timestamp,PPG1,PPG2,PPG3,PPG4,PPG5,PPG6
2025-02-21 17:59:51.038,56440,16577,9778,3,191978,270921
2025-02-21 17:59:51.040,56818,16738,9941,3,193089,272241
2025-02-21 17:59:51.211,56479,16680,9870,3,192763,272058
2025-02-21 17:59:51.234,56011,16483,9684,4,191707,270734
2025-02-21 17:59:51.353,56245,16547,9700,4,191505,270485
2025-02-21 17:59:51.533,56524,16745,9850,3,192076,271236
2025-02-21 17:59:51.536,56963,16893,9978,2,192708,272025
2025-02-21 17:59:51.675,56590,16691,9845,4,192267,271561
2025-02-21 17:59:51.871,56076,16471,9671,3,191385,270546
2025-02-21 17:59:51.874,56041,16410,9630,4,190877,269989
2025-02-21 17:59:52.019,56125,16396,9682,3,190945,269831
2025-02-21 17:59:52.030,56807,16722,9928,4,192607,271541
2025-02-21 17:59:52.195,56883,16951,10083,4,193422,272683
2025-02-21 17:59:52.230,55588,16525,9902,4,193050,272082
2025-02-21 17:59:52.337,55216,16300,9828,3,192728,271645
2025-02-21 17:59:52.511,55566,16324,9825,4,192609,271547
2025-02-21 17:59:52.530,56297,16537,9948,3,192936,271879
2025-02-21 17:59:52.708,56628,16764,10061,4,193433,272500
2025-02-21 17:59:52.734,56387,16749,9955,3,192932,272108
2025-02-21 17:59:52.876,55996,16499,9759,3,191830,270824
2025-02-21 17:59:53.014,56006,16331,9684,4,191324,270118
2025-02-21 17:59:53.025,56183,16389,9765,4,191852,270569
2025-02-21 17:59:53.193,56678,16638,9932,4,192923,271825
2025-02-21 17:59:53.226,56624,16758,9992,4,193151,272321
2025-02-21 17:59:53.403,56030,16604,9848,3,192486,271625
2025-02-21 17:59:53.430,56105,16499,9785,4,191985,271006
2025-02-21 17:59:53.572,56031,16349,9723,4,191843,270819
2025-02-21 17:59:53.618,56640,16532,9871,4,192649,271596
2025-02-21 17:59:53.722,56581,16641,9916,4,192971,272100
2025-02-21 17:59:53.883,56116,16530,9789,3,192312,271412
2025-02-21 17:59:53.921,55733,16413,9669,3,191431,270478
2025-02-21 17:59:54.028,55837,16414,9712,3,191442,270401
2025-02-21 17:59:54.204,56034,16368,9770,3,192235,271084
2025-02-21 17:59:54.222,56523,16583,9926,5,193201,272273
2025-02-21 17:59:54.343,56187,16561,9888,4,192983,272206
2025-02-21 17:59:54.565,55682,16407,9768,3,192449,271589
2025-02-21 17:59:54.568,55764,16379,9724,3,192040,271156
2025-02-21 17:59:54.707,56199,16531,9821,3,192445,271530
2025-02-21 17:59:54.718,56602,16700,9949,3,193228,272348
2025-02-21 17:59:54.885,56352,16552,9816,3,192767,271845
2025-02-21 17:59:54.917,55980,16395,9641,3,191955,270942
2025-02-21 17:59:55.093,55938,16305,9529,4,191109,269996
2025-02-21 17:59:55.122,55962,16340,9551,4,191226,269994
2025-02-21 17:59:55.263,56585,16633,9769,4,192608,271591
2025-02-21 17:59:55.402,56925,16887,9947,4,193328,272710
2025-02-21 17:59:55.414,56462,16645,9809,4,192805,272150
2025-02-21 17:59:55.586,56030,16389,9625,4,191984,271172
2025-02-21 17:59:55.614,56507,16464,9651,3,191937,271083
2025-02-21 17:59:55.725,56649,16566,9714,4,192282,271436
2025-02-21 17:59:55.900,57149,16820,9880,4,193091,272352
2025-02-21 17:59:55.918,56735,16799,9808,4,192721,272072
2025-02-21 17:59:56.048,56184,16532,9608,5,191711,270888
2025-02-21 17:59:56.218,56198,16356,9525,3,191266,270201
2025-02-21 17:59:56.220,56201,16363,9571,3,191609,270377
2025-02-21 17:59:56.412,56843,16661,9788,4,192955,271922
2025-02-21 17:59:56.421,56827,16799,9865,3,193229,272489
2025-02-21 17:59:56.580,56271,16658,9729,4,192577,271873
2025-02-21 17:59:56.609,56217,16531,9627,3,191735,270921
2025-02-21 17:59:56.791,56424,16434,9614,3,191878,270911
2025-02-21 17:59:56.814,56904,16594,9737,3,192615,271688
2025-02-21 17:59:56.957,56740,16622,9716,3,192472,271639
2025-02-21 17:59:57.100,56264,16466,9573,4,191598,270734
2025-02-21 17:59:57.115,56037,16383,9491,3,190894,269946
2025-02-21 17:59:57.272,56079,16339,9493,4,190841,269750
