year,month,day,hour,minute,second,HR,HR_conf,Activity,walk_stp,run_stp,scd,r,Unnamed: 8
2025,2,21,16,35,31,720,100,0,0,0,3,1104,
2025,2,21,16,35,32,730,100,0,0,0,3,1104,
2025,2,21,16,35,33,730,100,0,0,0,3,1104,
2025,2,21,16,35,34,730,100,0,0,0,3,1104,
2025,2,21,16,35,35,730,100,0,0,0,3,1104,
2025,2,21,16,35,36,730,100,0,0,0,3,1146,
2025,2,21,16,35,37,730,100,0,0,0,3,1187,
2025,2,21,16,35,38,730,100,0,0,0,3,1187,
2025,2,21,16,35,39,730,100,0,0,0,3,1187,
2025,2,21,16,35,40,740,100,0,0,0,3,1223,
2025,2,21,16,35,41,740,100,0,0,0,3,1256,
2025,2,21,16,35,42,740,100,0,0,0,3,1286,
2025,2,21,16,35,43,740,100,0,0,0,3,1312,
2025,2,21,16,35,44,740,100,0,0,0,3,1312,
2025,2,21,16,35,45,730,100,0,0,0,3,1343,
2025,2,21,16,35,46,730,100,0,0,0,3,1371,
2025,2,21,16,35,47,730,100,0,0,0,3,1397,
2025,2,21,16,35,48,730,100,0,0,0,3,1397,
2025,2,21,16,35,49,730,100,0,0,0,3,1421,
2025,2,21,16,35,50,730,100,0,0,0,3,1421,
2025,2,21,16,35,51,730,100,0,0,0,3,1421,
2025,2,21,16,35,52,730,100,0,0,0,3,1421,
2025,2,21,16,35,53,720,100,0,0,0,3,1421,
2025,2,21,16,35,54,720,100,0,0,0,3,1421,
2025,2,21,16,35,55,720,100,0,0,0,3,1421,
2025,2,21,16,35,56,720,100,0,0,0,3,1421,
2025,2,21,16,35,57,720,100,0,0,0,3,1421,
2025,2,21,16,35,58,720,100,0,0,0,3,1421,
2025,2,21,16,35,59,710,100,0,0,0,3,1421,
2025,2,21,16,36,0,710,100,0,0,0,3,1421,
2025,2,21,16,36,1,710,100,0,0,0,3,1421,
2025,2,21,16,36,2,710,100,0,0,0,3,1421,
2025,2,21,16,36,3,710,100,0,0,0,3,1421,
2025,2,21,16,36,4,710,100,0,0,0,3,1421,
2025,2,21,16,36,5,710,100,0,0,0,3,1421,
2025,2,21,16,36,6,710,100,0,0,0,3,1421,
2025,2,21,16,36,7,710,100,0,0,0,3,1421,
2025,2,21,16,36,8,710,100,0,0,0,3,1421,
