Timestamp,PPG1,PPG2,PPG3,PPG4,PPG5,PPG6
2025-02-25 09:53:31.543,123305,46212,32159,6,435164,302414
2025-02-25 09:53:31.552,123243,46286,32221,4,435294,302597
2025-02-25 09:53:31.689,121340,44857,31066,4,434189,300882
2025-02-25 09:53:31.862,121103,44435,30676,5,433982,300360
2025-02-25 09:53:31.865,121459,44643,30825,4,434325,300743
2025-02-25 09:53:32.063,121466,44708,30850,1,434568,300903
2025-02-25 09:53:32.066,121923,45073,31116,3,434926,301369
2025-02-25 09:53:32.244,122425,45571,31497,4,435512,302107
2025-02-25 09:53:32.247,122727,45947,31782,4,435890,302602
2025-02-25 09:53:32.392,123070,46305,32040,5,436312,303113
2025-02-25 09:53:32.639,123235,46588,32207,4,436469,303463
2025-02-25 09:53:32.642,121355,45361,31027,3,435332,301844
2025-02-25 09:53:32.647,120919,44937,30572,3,435170,301263
2025-02-25 09:53:32.797,121350,45206,30719,5,435658,301746
2025-02-25 09:53:32.971,121325,45323,30716,3,435668,301751
2025-02-25 09:53:32.974,121862,45730,30971,4,435750,302062
2025-02-25 09:53:33.127,122533,46323,31365,4,435982,302681
2025-02-25 09:53:33.148,123542,46982,31731,5,435949,303418
2025-02-25 09:53:33.304,124220,47679,32138,4,436092,304151
2025-02-25 09:53:33.340,124619,48224,32564,4,436938,305020
2025-02-25 09:53:33.446,125120,48707,32930,5,437391,305628
2025-02-25 09:53:33.621,123929,48151,32256,2,436428,304695
2025-02-25 09:53:33.643,122905,47234,31275,6,434914,303010
2025-02-25 09:53:33.829,123626,47600,31433,7,434727,303263
2025-02-25 09:53:33.843,123920,47948,31550,2,434425,303385
2025-02-25 09:53:34.007,124287,48331,31720,4,434280,303537
2025-02-25 09:53:34.035,124941,48954,32139,4,434568,304137
2025-02-25 09:53:34.148,125561,49614,32547,3,434829,304789
2025-02-25 09:53:34.323,126012,50142,32839,6,434868,305193
2025-02-25 09:53:34.335,126539,50697,33183,5,435008,305695
2025-02-25 09:53:34.485,125828,50478,32846,4,434311,305166
2025-02-25 09:53:34.659,124631,49471,31960,4,433028,303563
2025-02-25 09:53:34.662,125239,49703,32177,3,433286,303941
2025-02-25 09:53:34.831,125377,49882,32334,5,433342,304110
2025-02-25 09:53:34.839,125515,50012,32440,6,433277,304089
2025-02-25 09:53:37.500,126283,50847,33143,6,434023,305028
2025-02-25 09:53:37.868,126410,51132,33400,7,434314,305324
2025-02-25 09:53:38.083,125097,50368,32831,5,433733,304397
2025-02-25 09:53:38.087,123945,49193,32079,3,433060,303061
2025-02-25 09:53:38.094,124397,49206,32307,5,433508,303369
2025-02-25 09:53:38.101,124206,49091,32363,5,433590,303342
2025-02-25 09:53:38.106,124174,49027,32456,6,433931,303446
2025-02-25 09:53:38.113,124569,49327,32813,4,434612,304072
2025-02-25 09:53:38.119,124814,49568,33122,2,435144,304538
2025-02-25 09:53:38.123,124809,49670,33259,1,435387,304818
2025-02-25 09:53:38.130,122874,48213,32138,1,434175,303087
2025-02-25 09:53:38.136,122361,47273,31540,3,433449,301957
2025-02-25 09:53:38.140,122788,47320,31683,2,433524,302123
2025-02-25 09:53:38.147,122755,47223,31699,3,433439,302039
2025-02-25 09:53:38.154,123097,47393,31904,6,433635,302291
2025-02-25 09:53:38.160,123660,47780,32265,5,433922,302807
2025-02-25 09:53:38.166,124080,48146,32575,3,434151,303254
2025-02-25 09:53:38.169,124449,48490,32859,4,434386,303692
2025-02-25 09:53:38.173,123969,48332,32731,3,434082,303489
2025-02-25 09:53:38.181,121925,46731,31484,7,432343,301173
2025-02-25 09:53:38.186,122053,46474,31324,4,432043,300781
2025-02-25 09:53:38.190,122352,46663,31487,4,432210,301081
2025-02-25 09:53:38.200,122689,46793,31501,3,431557,300859
2025-02-25 09:53:38.207,123676,47444,31842,2,431448,301498
2025-02-25 09:53:38.219,124161,48001,32257,1,432018,302252
2025-02-25 09:53:38.224,124682,48429,32499,6,431746,302451
2025-02-25 09:53:38.230,125422,48955,32635,4,431132,302889
2025-02-25 09:53:38.236,123218,47492,31664,4,430186,301057
2025-02-25 09:53:38.241,122989,46893,31377,3,430163,300448
2025-02-25 09:53:38.246,123259,47044,31615,4,430929,300969
2025-02-25 09:53:38.252,123091,46923,31593,3,430939,300801
2025-02-25 09:53:38.257,123906,47282,31791,5,430758,301068
2025-02-25 09:53:38.754,124660,47875,32227,6,431544,302105
2025-02-25 09:53:38.756,124677,48075,32537,3,432513,302646
2025-02-25 09:53:38.759,123484,47337,32086,4,432205,301808
2025-02-25 09:53:38.762,121904,46049,31154,5,431320,300078
2025-02-25 09:53:38.765,122027,45981,31286,4,432398,300478
2025-02-25 09:53:38.767,121950,45958,31348,6,432727,300560
