0 SpO2 Coeff  0 0 0 0  FFD7FBDD  0AB61FE
Ver: 0 33 12 0
rd algo size: 1 33 
rd algo size: 1 33 
rd algo size: 1 33 
rd algo size: 1 33 
sens+algo 
1.2 Status: 0
1.5 Status: 0
1.6 Status: 0
1.7 Status: 0
1.8 Status: 0
map leds to slots 0
map HR to slots/PDs 0
map SpO2 to slots/PDs 0
1.14 status: 0
1.31 part id afe 0 25
1.32 who accel 0 1b
132938,16322,417855,427072,-163,-443,900,770,100,0,0,0,0,3,
132932,16155,418330,427956,-163,-443,900,770,100,0,0,0,0,3,
133021,16051,418675,428606,-163,-443,900,770,100,0,0,0,0,3,
132948,15968,418810,428814,-163,-443,900,770,100,0,0,0,0,3,
132979,15913,419006,429201,-161,-440,902,770,100,0,0,0,0,3,
133220,15878,419478,429860,-161,-440,902,770,100,0,0,0,0,3,
133565,15874,420049,430618,-161,-440,902,770,100,0,0,0,0,3,
133917,15890,420593,431255,-161,-440,902,770,100,0,0,0,0,3,
134264,15918,420992,431817,-161,-440,902,770,100,0,0,0,0,3,
134620,15956,421402,432322,-163,-442,902,770,100,0,0,0,0,3,
134948,16000,421742,432731,-163,-442,902,770,100,0,0,0,0,3,
135243,16037,422048,433106,-163,-442,902,770,100,0,0,0,0,3,
135520,16082,422235,433365,-163,-442,902,770,100,0,0,0,0,3,
135801,16126,422375,433640,-163,-442,902,770,100,0,0,0,0,3,
136081,16182,422581,433893,-161,-442,901,770,100,0,0,0,0,3,
135837,16152,421513,432584,-161,-442,901,770,100,0,0,0,0,3,
133184,15954,418126,428135,-161,-442,901,770,100,0,0,0,0,3,
130397,15563,416681,425457,-161,-442,901,770,100,0,0,0,0,3,
128744,15128,416164,424474,-161,-442,901,770,100,0,0,0,0,3,
127589,14742,415867,423960,-160,-443,901,770,100,0,0,0,0,3,
126733,14411,415742,423712,-160,-443,901,770,100,0,0,0,0,3,
126523,14190,416015,424243,-160,-443,901,770,100,0,0,0,0,3,
126746,14088,416404,425006,-160,-443,901,770,100,0,0,0,0,3,
126875,14027,416553,425429,-160,-443,901,770,100,0,0,0,0,3,
126961,13989,416735,425764,-160,-444,901,770,100,0,0,0,0,3,
127217,13964,417040,426381,-160,-444,901,770,100,0,0,0,0,3,
127648,13974,417546,427193,-160,-444,901,770,100,0,0,0,0,3,
128142,14007,418058,427937,-160,-444,901,770,100,0,0,0,0,3,
128631,14055,418509,428597,-160,-444,901,770,100,0,0,0,0,3,
129114,14125,418909,429182,-161,-441,901,770,100,0,0,0,0,3,
129603,14197,419337,429780,-161,-441,901,770,100,0,0,0,0,3,
130082,14279,419659,430301,-161,-441,901,770,100,0,0,0,0,3,
130537,14362,420026,430767,-161,-441,901,770,100,0,0,0,0,3,
130948,14450,420342,431204,-161,-441,901,770,100,0,0,0,0,3,
131339,14540,420602,431565,-161,-441,900,780,100,0,0,0,0,3,
131697,14622,420893,431944,-161,-441,900,780,100,0,0,0,0,3,
132054,14706,421072,432214,-161,-441,900,780,100,0,0,0,0,3,
132286,14767,420913,432074,-161,-441,900,780,100,0,0,0,0,3,
131423,14688,418536,429055,-161,-441,900,780,100,0,0,0,0,3,
128401,14486,415624,424803,-165,-444,899,780,100,0,0,0,0,3,
126522,14180,414870,423274,-165,-444,899,780,100,0,0,0,0,3,
125459,13885,414626,422743,-165,-444,899,780,100,0,0,0,0,3,
124663,13610,414432,422417,-165,-444,899,780,100,0,0,0,0,3,
